order_id,customer_id,product,quantity,price,order_date,order_value,month,is_large_order
ORD-000486,CUST-0085,laptop stand,1,58.29,2024-09-14,58.29,9,False
ORD-002344,CUST-0314,desk lamp,8,37.8,2024-11-10,302.4,11,False
ORD-002746,CUST-0084,headset,2,147.06,2025-04-30,294.12,4,False
ORD-004360,CUST-0330,mechanical keyboard,7,98.25,2025-04-02,687.75,4,True
ORD-003504,CUST-0314,laptop stand,1,42.71,2024-12-23,42.71,12,False
ORD-003880,CUST-0066,mechanical keyboard,7,88.95,2024-04-25,622.65,4,True
ORD-002402,CUST-0302,laptop stand,8,74.33,2025-10-10,594.64,10,True
ORD-000961,CUST-0321,laptop stand,6,61.39,2025-04-17,368.34000000000003,4,False
ORD-004816,CUST-0033,external ssd,4,143.89,2025-10-03,575.56,10,True
ORD-004421,CUST-0381,headset,4,48.82,2025-03-31,195.28,3,False
ORD-001745,CUST-0042,desk lamp,5,46.63,2025-01-16,233.15,1,False
ORD-004142,CUST-0109,external ssd,5,120.65,2025-03-25,603.25,3,True
ORD-002898,CUST-0016,headset,8,72.72,2024-06-05,581.76,6,True
ORD-004687,CUST-0394,wireless mouse,8,32.7,2024-01-05,261.6,1,False
ORD-003596,CUST-0177,monitor,1,295.25,2025-08-12,295.25,8,False
ORD-001303,CUST-0142,desk lamp,1,40.41,2025-12-01,40.41,12,False
ORD-003238,CUST-0350,usb-c hub,2,87.66,2025-01-02,175.32,1,False
ORD-004656,CUST-0397,headset,8,96.97,2025-04-19,775.76,4,True
ORD-000069,CUST-0331,webcam,1,104.94,2024-10-24,104.94,10,False
ORD-003476,CUST-0360,wireless mouse,1,27.07,2024-11-01,27.07,11,False
ORD-004363,CUST-0046,desk lamp,4,55.77,2024-03-11,223.08,3,False
ORD-001163,CUST-0298,headset,5,92.37,2025-11-16,461.85,11,True
ORD-001695,CUST-0257,headset,6,136.89,2025-06-01,821.3399999999999,6,True
ORD-000129,CUST-0313,desk lamp,3,46.4,2025-08-03,139.2,8,False
ORD-004706,CUST-0292,headset,2,107.24,2025-06-01,214.48,6,False
ORD-001882,CUST-0111,webcam,5,70.83,2025-06-04,354.15,6,False
ORD-001119,CUST-0249,notebook,7,5.69,2024-11-22,39.830000000000005,11,False
ORD-003578,CUST-0289,usb-c hub,7,48.47,2025-12-31,339.28999999999996,12,False
ORD-001493,CUST-0112,monitor,1,390.28,2024-05-21,390.28,5,False
ORD-002935,CUST-0182,webcam,4,93.44,2024-12-13,373.76,12,False
ORD-002330,CUST-0110,external ssd,5,171.26,2024-06-09,856.3,6,True
ORD-002928,CUST-0201,laptop stand,7,40.59,2025-06-29,284.13,6,False
ORD-003145,CUST-0159,mechanical keyboard,5,167.25,2025-10-11,836.25,10,True
ORD-000889,CUST-0297,webcam,1,126.47,2024-04-09,126.47,4,False
ORD-004547,CUST-0387,monitor,4,258.58,2024-05-13,1034.32,5,True
ORD-004257,CUST-0398,laptop stand,5,43.28,2024-11-28,216.4,11,False
ORD-004560,CUST-0043,laptop stand,2,51.03,2024-11-20,102.06,11,False
ORD-002031,CUST-0057,monitor,1,213.0,2025-01-21,213.0,1,False
ORD-004154,CUST-0145,mechanical keyboard,2,120.57,2024-02-25,241.14,2,False
ORD-001968,CUST-0263,notebook,8,7.38,2025-07-29,59.04,7,False
ORD-000781,CUST-0255,headset,4,113.22,2025-06-06,452.88,6,True
ORD-001086,CUST-0083,mechanical keyboard,8,150.91,2024-04-06,1207.28,4,True
ORD-004572,CUST-0337,mechanical keyboard,5,174.31,2025-06-25,871.55,6,True
ORD-001053,CUST-0332,webcam,6,65.21,2025-09-05,391.26,9,False
ORD-002840,CUST-0393,desk lamp,5,55.79,2024-03-09,278.95,3,False
ORD-003651,CUST-0058,mechanical keyboard,3,126.27,2025-09-17,378.81,9,False
ORD-000717,CUST-0068,wireless mouse,1,32.26,2024-04-06,32.26,4,False
ORD-004537,CUST-0065,desk lamp,2,30.94,2025-06-23,61.88,6,False
ORD-003155,CUST-0208,mechanical keyboard,7,167.68,2024-04-23,1173.76,4,True
ORD-003547,CUST-0233,monitor,7,286.41,2025-10-18,2004.8700000000001,10,True
ORD-004229,CUST-0065,headset,6,142.31,2025-01-27,853.86,1,True
ORD-000841,CUST-0335,usb-c hub,4,81.73,2025-06-18,326.92,6,False
ORD-003090,CUST-0002,monitor,1,254.51,2025-10-09,254.51,10,False
ORD-000554,CUST-0098,external ssd,1,204.35,2025-11-20,204.35,11,False
ORD-004624,CUST-0316,monitor,7,438.11,2025-05-05,3066.77,5,True
ORD-000036,CUST-0337,laptop stand,7,50.92,2025-11-09,356.44,11,False
ORD-003449,CUST-0074,wireless mouse,2,23.9,2025-06-10,47.8,6,False
ORD-004497,CUST-0021,headset,2,31.79,2025-01-26,63.58,1,False
ORD-003682,CUST-0273,notebook,3,14.37,2024-12-27,43.11,12,False
ORD-002925,CUST-0004,wireless mouse,5,26.19,2025-10-23,130.95000000000002,10,False
ORD-001442,CUST-0342,notebook,6,12.4,2025-04-08,74.4,4,False
ORD-002559,CUST-0243,usb-c hub,6,80.43,2025-01-05,482.58000000000004,1,True
ORD-002470,CUST-0022,desk lamp,1,52.07,2025-02-28,52.07,2,False
ORD-004759,CUST-0386,headset,5,135.25,2024-12-24,676.25,12,True
ORD-004351,CUST-0278,desk lamp,7,49.58,2024-03-27,347.06,3,False
ORD-003644,CUST-0158,laptop stand,4,21.58,2024-07-19,86.32,7,False
ORD-002497,CUST-0191,external ssd,5,144.84,2025-07-10,724.2,7,True
ORD-003371,CUST-0003,usb-c hub,5,65.95,2025-12-22,329.75,12,False
ORD-001725,CUST-0149,monitor,2,175.89,2025-11-07,351.78,11,False
ORD-000610,CUST-0216,desk lamp,1,49.07,2024-11-21,49.07,11,False
ORD-003938,CUST-0035,laptop stand,8,57.49,2025-07-27,459.92,7,True
ORD-000269,CUST-0224,desk lamp,1,58.4,2024-10-11,58.4,10,False
ORD-001572,CUST-0005,external ssd,1,143.55,2024-06-25,143.55,6,False
ORD-000785,CUST-0209,laptop stand,7,57.48,2025-03-07,402.35999999999996,3,True
ORD-002968,CUST-0160,laptop stand,7,22.58,2025-07-16,158.06,7,False
ORD-003206,CUST-0247,laptop stand,8,42.75,2025-05-02,342.0,5,False
ORD-003346,CUST-0399,wireless mouse,5,38.88,2024-02-16,194.4,2,False
ORD-003890,CUST-0343,mechanical keyboard,2,165.42,2024-11-13,330.84,11,False
ORD-004637,CUST-0072,headset,3,91.28,2025-01-04,273.84000000000003,1,False
ORD-003911,CUST-0152,external ssd,1,184.14,2025-08-21,184.14,8,False
ORD-001697,CUST-0356,mechanical keyboard,7,170.15,2024-02-10,1191.05,2,True
ORD-003807,CUST-0328,external ssd,7,89.02,2024-03-16,623.14,3,True
ORD-001223,CUST-0202,monitor,4,215.98,2025-09-13,863.92,9,True
ORD-002936,CUST-0325,webcam,2,41.8,2025-04-14,83.6,4,False
ORD-002557,CUST-0339,external ssd,6,72.3,2025-10-05,433.79999999999995,10,True
ORD-002367,CUST-0303,desk lamp,3,62.65,2024-05-08,187.95,5,False
ORD-002938,CUST-0038,desk lamp,6,18.19,2024-06-28,109.14000000000001,6,False
ORD-003584,CUST-0305,headset,8,52.03,2024-09-12,416.24,9,True
ORD-003633,CUST-0146,wireless mouse,8,29.85,2024-01-27,238.8,1,False
ORD-000476,CUST-0044,usb-c hub,2,82.91,2024-09-01,165.82,9,False
ORD-003971,CUST-0254,webcam,4,104.05,2024-01-19,416.2,1,True
ORD-000575,CUST-0156,headset,2,76.38,2025-10-07,152.76,10,False
ORD-003612,CUST-0350,webcam,6,91.55,2024-04-10,549.3,4,True
ORD-004091,CUST-0110,webcam,2,35.87,2025-05-23,71.74,5,False
ORD-004822,CUST-0300,wireless mouse,2,30.42,2025-07-02,60.84,7,False
ORD-004459,CUST-0132,headset,5,83.3,2024-06-27,416.5,6,True
ORD-004849,CUST-0140,notebook,7,14.81,2024-06-19,103.67,6,False
ORD-000354,CUST-0240,usb-c hub,4,49.92,2025-03-24,199.68,3,False
ORD-002868,CUST-0274,mechanical keyboard,3,88.6,2024-09-01,265.79999999999995,9,False
ORD-000424,CUST-0362,monitor,7,333.86,2025-01-14,2337.02,1,True
ORD-004734,CUST-0275,monitor,6,207.1,2024-07-28,1242.6,7,True
ORD-001773,CUST-0126,mechanical keyboard,1,77.25,2024-12-11,77.25,12,False
ORD-003423,CUST-0287,laptop stand,8,63.21,2025-07-09,505.68,7,True
ORD-001394,CUST-0162,external ssd,8,100.45,2025-10-31,803.6,10,True
ORD-002030,CUST-0042,monitor,5,279.67,2025-08-16,1398.3500000000001,8,True
ORD-001974,CUST-0347,webcam,3,99.82,2025-09-29,299.46,9,False
ORD-001214,CUST-0385,usb-c hub,3,78.05,2024-05-15,234.14999999999998,5,False
ORD-001419,CUST-0077,notebook,5,14.85,2024-06-01,74.25,6,False
ORD-004686,CUST-0391,mechanical keyboard,6,94.93,2025-05-22,569.58,5,True
ORD-000631,CUST-0147,wireless mouse,7,40.9,2024-12-20,286.3,12,False
ORD-001656,CUST-0074,laptop stand,6,58.48,2025-01-09,350.88,1,False
ORD-002021,CUST-0391,webcam,8,81.49,2024-01-25,651.92,1,True
ORD-001337,CUST-0330,webcam,5,62.05,2024-07-08,310.25,7,False
ORD-004027,CUST-0234,notebook,6,3.79,2025-04-28,22.740000000000002,4,False
ORD-004641,CUST-0134,external ssd,7,78.92,2024-08-06,552.44,8,True
ORD-002825,CUST-0118,wireless mouse,3,44.66,2025-08-17,133.98,8,False
ORD-000266,CUST-0127,webcam,7,49.11,2025-04-22,343.77,4,False
ORD-003792,CUST-0368,wireless mouse,2,40.44,2025-08-18,80.88,8,False
ORD-001795,CUST-0235,wireless mouse,5,38.6,2025-04-08,193.0,4,False
ORD-003866,CUST-0100,mechanical keyboard,5,146.49,2025-08-18,732.45,8,True
ORD-000571,CUST-0167,notebook,3,10.79,2025-11-25,32.37,11,False
ORD-002709,CUST-0228,webcam,6,75.15,2024-05-25,450.90000000000003,5,True
ORD-003526,CUST-0382,webcam,4,115.96,2024-03-10,463.84,3,True
ORD-003908,CUST-0135,wireless mouse,6,29.74,2024-10-10,178.44,10,False
ORD-001343,CUST-0215,notebook,6,3.25,2025-05-02,19.5,5,False
ORD-004577,CUST-0374,external ssd,6,161.17,2025-07-06,967.02,7,True
ORD-002679,CUST-0121,mechanical keyboard,7,93.28,2025-07-08,652.96,7,True
ORD-001930,CUST-0400,headset,6,108.03,2025-05-20,648.1800000000001,5,True
ORD-000470,CUST-0331,laptop stand,6,63.53,2025-01-09,381.18,1,False
ORD-001174,CUST-0049,wireless mouse,1,35.92,2024-07-14,35.92,7,False
ORD-003991,CUST-0047,laptop stand,8,28.55,2024-11-12,228.4,11,False
ORD-001128,CUST-0343,headset,3,122.04,2025-11-16,366.12,11,False
ORD-001537,CUST-0251,headset,3,34.75,2025-01-23,104.25,1,False
ORD-002990,CUST-0397,desk lamp,4,19.87,2024-08-27,79.48,8,False
ORD-001062,CUST-0288,monitor,2,398.81,2025-03-19,797.62,3,True
ORD-003518,CUST-0130,usb-c hub,7,44.88,2025-10-07,314.16,10,False
ORD-001597,CUST-0007,desk lamp,6,39.35,2024-11-11,236.10000000000002,11,False
ORD-002404,CUST-0310,notebook,2,10.36,2024-01-03,20.72,1,False
ORD-000332,CUST-0333,monitor,2,393.47,2025-02-09,786.94,2,True
ORD-000524,CUST-0354,laptop stand,5,61.14,2025-12-10,305.7,12,False
ORD-000701,CUST-0064,monitor,5,187.49,2024-08-10,937.45,8,True
ORD-001283,CUST-0045,headset,3,83.17,2025-12-24,249.51,12,False
ORD-004290,CUST-0386,laptop stand,8,54.84,2024-09-10,438.72,9,True
ORD-003379,CUST-0393,external ssd,2,93.57,2025-11-15,187.14,11,False
ORD-000886,CUST-0303,mechanical keyboard,7,160.76,2025-04-21,1125.32,4,True
ORD-004333,CUST-0017,external ssd,4,72.07,2025-01-26,288.28,1,False
ORD-003432,CUST-0290,mechanical keyboard,5,74.16,2025-08-25,370.79999999999995,8,False
ORD-001178,CUST-0098,mechanical keyboard,5,164.68,2024-01-26,823.4000000000001,1,True
ORD-000743,CUST-0112,notebook,5,9.87,2024-03-02,49.349999999999994,3,False
ORD-000260,CUST-0274,usb-c hub,6,70.06,2025-12-29,420.36,12,True
ORD-000676,CUST-0177,laptop stand,1,45.44,2024-03-17,45.44,3,False
ORD-004479,CUST-0046,wireless mouse,2,37.49,2025-12-09,74.98,12,False
ORD-003972,CUST-0163,webcam,1,127.01,2025-01-21,127.01,1,False
ORD-002933,CUST-0379,laptop stand,8,51.64,2024-07-13,413.12,7,True
ORD-000998,CUST-0274,mechanical keyboard,3,147.65,2024-10-15,442.95000000000005,10,True
ORD-004016,CUST-0044,webcam,4,92.81,2025-09-18,371.24,9,False
ORD-002188,CUST-0318,usb-c hub,6,85.44,2024-02-07,512.64,2,True
ORD-002622,CUST-0235,laptop stand,4,43.38,2025-03-08,173.52,3,False
ORD-000116,CUST-0096,desk lamp,7,46.27,2024-02-11,323.89000000000004,2,False
ORD-001670,CUST-0234,mechanical keyboard,7,121.91,2024-10-08,853.37,10,True
ORD-003315,CUST-0150,monitor,6,314.71,2025-10-01,1888.2599999999998,10,True
ORD-000980,CUST-0173,webcam,6,93.3,2025-05-27,559.8,5,True
ORD-001649,CUST-0281,mechanical keyboard,8,159.03,2024-03-11,1272.24,3,True
ORD-003744,CUST-0094,notebook,3,14.76,2024-08-26,44.28,8,False
ORD-004826,CUST-0310,external ssd,1,137.26,2025-11-24,137.26,11,False
ORD-002387,CUST-0306,laptop stand,8,52.4,2025-03-09,419.2,3,True
ORD-004382,CUST-0072,mechanical keyboard,1,119.33,2025-07-31,119.33,7,False
ORD-003665,CUST-0075,laptop stand,8,45.74,2025-11-23,365.92,11,False
ORD-003140,CUST-0180,notebook,6,9.46,2025-09-25,56.760000000000005,9,False
ORD-002646,CUST-0206,desk lamp,2,42.68,2025-06-05,85.36,6,False
ORD-004758,CUST-0259,webcam,3,88.7,2024-02-06,266.1,2,False
ORD-003282,CUST-0361,monitor,6,241.72,2025-02-17,1450.32,2,True
ORD-002447,CUST-0087,laptop stand,6,21.06,2024-09-07,126.35999999999999,9,False
ORD-001069,CUST-0101,usb-c hub,3,25.57,2024-02-08,76.71000000000001,2,False
ORD-003291,CUST-0307,desk lamp,1,51.62,2024-05-31,51.62,5,False
ORD-000498,CUST-0196,wireless mouse,2,19.77,2025-02-16,39.54,2,False
ORD-002901,CUST-0347,laptop stand,2,25.99,2024-10-20,51.98,10,False
ORD-000166,CUST-0002,desk lamp,2,39.46,2024-08-08,78.92,8,False
ORD-001954,CUST-0194,monitor,4,306.36,2025-05-25,1225.44,5,True
ORD-000834,CUST-0374,monitor,3,296.93,2025-12-03,890.79,12,True
ORD-000672,CUST-0141,wireless mouse,1,43.19,2024-03-23,43.19,3,False
ORD-001839,CUST-0081,mechanical keyboard,1,70.82,2025-02-22,70.82,2,False
ORD-002627,CUST-0348,external ssd,5,162.43,2024-05-23,812.1500000000001,5,True
ORD-000033,CUST-0041,wireless mouse,7,16.92,2025-06-20,118.44000000000001,6,False
ORD-004145,CUST-0334,monitor,7,242.55,2024-10-29,1697.8500000000001,10,True
ORD-001512,CUST-0139,desk lamp,8,55.41,2024-02-20,443.28,2,True
ORD-002214,CUST-0339,mechanical keyboard,2,103.87,2024-06-02,207.74,6,False
ORD-003210,CUST-0036,headset,5,116.94,2024-07-13,584.7,7,True
ORD-001737,CUST-0290,wireless mouse,8,36.58,2024-11-23,292.64,11,False
ORD-004689,CUST-0174,webcam,2,108.26,2025-10-14,216.52,10,False
ORD-001866,CUST-0395,laptop stand,8,69.85,2025-08-29,558.8,8,True
ORD-000749,CUST-0333,desk lamp,8,23.67,2024-02-22,189.36,2,False
ORD-003898,CUST-0201,headset,6,26.35,2024-05-06,158.10000000000002,5,False
ORD-000891,CUST-0128,webcam,2,36.5,2024-05-07,73.0,5,False
ORD-004793,CUST-0377,usb-c hub,2,82.44,2024-01-09,164.88,1,False
ORD-001478,CUST-0125,desk lamp,8,19.3,2025-11-06,154.4,11,False
ORD-003871,CUST-0400,webcam,6,94.2,2024-04-16,565.2,4,True
ORD-000815,CUST-0039,laptop stand,5,63.21,2024-08-27,316.05,8,False
ORD-000349,CUST-0315,mechanical keyboard,4,74.14,2025-05-08,296.56,5,False
ORD-000536,CUST-0235,mechanical keyboard,1,142.19,2024-06-30,142.19,6,False
ORD-002142,CUST-0289,webcam,3,106.51,2025-06-06,319.53000000000003,6,False
ORD-003559,CUST-0079,headset,8,148.31,2025-02-09,1186.48,2,True
ORD-001466,CUST-0211,laptop stand,2,33.23,2025-05-07,66.46,5,False
ORD-003307,CUST-0398,external ssd,5,200.02,2025-07-16,1000.1,7,True
ORD-004083,CUST-0288,mechanical keyboard,1,84.05,2024-06-07,84.05,6,False
ORD-003775,CUST-0009,mechanical keyboard,6,86.35,2024-11-05,518.0999999999999,11,True
ORD-000495,CUST-0238,laptop stand,8,40.74,2024-03-17,325.92,3,False
ORD-004073,CUST-0340,desk lamp,1,30.4,2024-03-21,30.4,3,False
ORD-004217,CUST-0332,mechanical keyboard,1,92.95,2024-04-12,92.95,4,False
ORD-004099,CUST-0365,notebook,8,8.63,2024-09-28,69.04,9,False
ORD-001943,CUST-0273,external ssd,1,81.14,2025-07-08,81.14,7,False
ORD-001579,CUST-0147,webcam,7,105.12,2025-01-05,735.84,1,True
ORD-000491,CUST-0041,laptop stand,2,36.23,2024-09-17,72.46,9,False
ORD-003592,CUST-0225,mechanical keyboard,1,85.16,2024-05-24,85.16,5,False
ORD-003780,CUST-0126,laptop stand,8,72.62,2025-12-31,580.96,12,True
ORD-003393,CUST-0162,external ssd,1,93.9,2025-08-24,93.9,8,False
ORD-003986,CUST-0383,monitor,7,409.43,2025-02-21,2866.01,2,True
ORD-001535,CUST-0091,usb-c hub,5,70.76,2024-12-17,353.8,12,False
ORD-004085,CUST-0310,webcam,8,118.35,2025-05-13,946.8,5,True
ORD-001846,CUST-0046,mechanical keyboard,4,143.92,2025-05-15,575.68,5,True
ORD-004214,CUST-0220,wireless mouse,4,17.71,2025-04-19,70.84,4,False
ORD-000382,CUST-0359,laptop stand,3,33.1,2025-08-20,99.30000000000001,8,False
ORD-003436,CUST-0292,notebook,5,11.87,2024-03-25,59.349999999999994,3,False
ORD-002878,CUST-0110,external ssd,6,104.15,2025-08-11,624.9000000000001,8,True
ORD-002084,CUST-0305,headset,7,102.0,2025-08-18,714.0,8,True
ORD-004102,CUST-0042,headset,4,126.54,2024-09-23,506.16,9,True
ORD-003473,CUST-0133,usb-c hub,7,65.97,2024-01-20,461.78999999999996,1,True
ORD-001720,CUST-0150,usb-c hub,3,31.12,2024-08-17,93.36,8,False
ORD-000283,CUST-0142,usb-c hub,6,60.21,2024-10-09,361.26,10,False
ORD-004412,CUST-0113,usb-c hub,1,50.75,2024-12-31,50.75,12,False
ORD-001237,CUST-0221,desk lamp,1,53.73,2025-12-09,53.73,12,False
ORD-004223,CUST-0206,notebook,6,4.17,2024-06-24,25.02,6,False
ORD-002950,CUST-0134,headset,5,155.85,2024-02-18,779.25,2,True
ORD-004541,CUST-0150,notebook,7,6.58,2025-06-26,46.06,6,False
ORD-000093,CUST-0074,wireless mouse,4,26.3,2024-01-13,105.2,1,False
ORD-000034,CUST-0285,notebook,8,13.56,2025-04-20,108.48,4,False
ORD-001742,CUST-0340,laptop stand,1,26.67,2024-08-27,26.67,8,False
ORD-000200,CUST-0292,headset,8,80.68,2025-06-25,645.44,6,True
ORD-001600,CUST-0123,mechanical keyboard,6,88.81,2024-11-27,532.86,11,True
ORD-000299,CUST-0074,notebook,2,13.58,2024-06-17,27.16,6,False
ORD-001187,CUST-0305,desk lamp,5,60.41,2025-09-09,302.04999999999995,9,False
ORD-003444,CUST-0097,notebook,3,12.73,2024-10-30,38.19,10,False
ORD-000832,CUST-0361,external ssd,7,58.11,2024-04-10,406.77,4,True
ORD-003032,CUST-0132,headset,8,120.56,2024-12-22,964.48,12,True
ORD-001995,CUST-0064,usb-c hub,1,52.02,2024-04-29,52.02,4,False
ORD-002270,CUST-0207,headset,5,78.4,2025-06-10,392.0,6,False
ORD-000880,CUST-0361,wireless mouse,8,36.82,2025-07-31,294.56,7,False
ORD-002956,CUST-0377,desk lamp,8,58.84,2024-02-22,470.72,2,True
ORD-001631,CUST-0346,monitor,7,405.15,2025-10-28,2836.0499999999997,10,True
ORD-004336,CUST-0189,notebook,8,10.23,2025-04-28,81.84,4,False
ORD-004420,CUST-0188,usb-c hub,6,53.77,2024-11-28,322.62,11,False
ORD-000525,CUST-0126,mechanical keyboard,2,178.92,2024-02-16,357.84,2,False
ORD-004253,CUST-0358,notebook,3,9.37,2024-05-05,28.11,5,False
ORD-002358,CUST-0366,desk lamp,1,40.76,2025-06-26,40.76,6,False
ORD-000139,CUST-0169,desk lamp,6,38.22,2025-08-09,229.32,8,False
ORD-004275,CUST-0178,wireless mouse,4,20.82,2025-07-10,83.28,7,False
ORD-003634,CUST-0355,notebook,6,13.05,2025-12-06,78.30000000000001,12,False
ORD-001629,CUST-0020,external ssd,6,192.27,2025-02-24,1153.6200000000001,2,True
ORD-004238,CUST-0255,notebook,8,63.21,2025-05-02,505.68,5,True
ORD-002884,CUST-0108,webcam,2,35.29,2025-06-08,70.58,6,False
ORD-002827,CUST-0230,mechanical keyboard,7,83.04,2025-05-02,581.2800000000001,5,True
ORD-003022,CUST-0234,desk lamp,7,37.42,2024-09-24,261.94,9,False
ORD-001346,CUST-0359,desk lamp,7,58.14,2024-05-10,406.98,5,True
ORD-000374,CUST-0396,notebook,3,14.28,2025-06-08,42.839999999999996,6,False
ORD-003002,CUST-0084,headset,2,76.23,2025-05-28,152.46,5,False
ORD-001951,CUST-0153,webcam,7,56.62,2024-09-23,396.34,9,False
ORD-004156,CUST-0222,webcam,2,111.03,2025-01-16,222.06,1,False
ORD-001755,CUST-0276,laptop stand,6,46.06,2025-10-16,276.36,10,False
ORD-002989,CUST-0337,headset,6,26.36,2024-07-17,158.16,7,False
ORD-002890,CUST-0044,webcam,7,125.95,2025-06-17,881.65,6,True
ORD-000591,CUST-0241,mechanical keyboard,8,139.16,2025-06-14,1113.28,6,True
ORD-002453,CUST-0160,desk lamp,7,49.33,2025-01-12,345.31,1,False
ORD-002275,CUST-0033,usb-c hub,4,43.14,2024-05-06,172.56,5,False
ORD-004792,CUST-0136,notebook,3,14.74,2025-12-05,44.22,12,False
ORD-001079,CUST-0346,notebook,7,14.65,2024-09-20,102.55,9,False
ORD-003104,CUST-0324,monitor,3,169.66,2024-04-03,508.98,4,True
ORD-004683,CUST-0327,notebook,6,11.46,2024-03-24,68.76,3,False
ORD-000719,CUST-0054,wireless mouse,6,40.26,2024-02-09,241.56,2,False
ORD-000567,CUST-0252,wireless mouse,3,33.51,2025-12-18,100.53,12,False
ORD-001816,CUST-0226,monitor,5,413.19,2024-08-19,2065.95,8,True
ORD-004780,CUST-0138,laptop stand,6,48.55,2024-10-09,291.29999999999995,10,False
ORD-001259,CUST-0109,laptop stand,7,35.74,2024-05-01,250.18,5,False
ORD-003941,CUST-0229,wireless mouse,8,28.6,2025-11-29,228.8,11,False
ORD-002360,CUST-0222,desk lamp,1,22.77,2024-12-31,22.77,12,False
ORD-002212,CUST-0378,laptop stand,5,23.98,2025-06-19,119.9,6,False
ORD-004754,CUST-0076,laptop stand,3,54.14,2025-07-03,162.42000000000002,7,False
ORD-003103,CUST-0017,wireless mouse,2,19.15,2024-09-21,38.3,9,False
ORD-002474,CUST-0222,notebook,8,4.67,2024-02-02,37.36,2,False
ORD-001880,CUST-0346,wireless mouse,2,15.86,2025-08-01,31.72,8,False
ORD-003670,CUST-0347,usb-c hub,1,67.43,2024-06-22,67.43,6,False
ORD-000345,CUST-0111,laptop stand,7,41.22,2024-09-06,288.53999999999996,9,False
ORD-003357,CUST-0361,wireless mouse,7,25.2,2024-10-14,176.4,10,False
ORD-002408,CUST-0234,laptop stand,4,40.85,2025-04-13,163.4,4,False
ORD-004209,CUST-0290,webcam,6,62.75,2025-11-15,376.5,11,False
ORD-000599,CUST-0266,wireless mouse,2,20.01,2024-12-21,40.02,12,False
ORD-001405,CUST-0271,wireless mouse,1,20.91,2024-06-30,20.91,6,False
ORD-002736,CUST-0206,usb-c hub,7,41.42,2024-08-13,289.94,8,False
ORD-001434,CUST-0086,webcam,5,113.81,2024-01-29,569.05,1,True
ORD-003020,CUST-0316,webcam,3,52.96,2024-06-25,158.88,6,False
ORD-002261,CUST-0035,wireless mouse,6,18.11,2024-05-31,108.66,5,False
ORD-003993,CUST-0195,mechanical keyboard,3,68.65,2024-11-09,205.95000000000002,11,False
ORD-002281,CUST-0324,laptop stand,7,63.06,2025-11-26,441.42,11,True
ORD-001559,CUST-0108,webcam,1,63.4,2024-03-16,63.4,3,False
ORD-004362,CUST-0133,external ssd,5,119.32,2024-05-30,596.5999999999999,5,True
ORD-004215,CUST-0308,headset,7,70.25,2024-06-12,491.75,6,True
ORD-004727,CUST-0300,wireless mouse,4,63.21,2024-04-28,252.84,4,False
ORD-002700,CUST-0193,monitor,2,392.32,2025-10-18,784.64,10,True
ORD-002134,CUST-0346,usb-c hub,4,47.31,2025-06-14,189.24,6,False
ORD-001377,CUST-0394,external ssd,4,140.96,2024-05-01,563.84,5,True
ORD-002119,CUST-0346,wireless mouse,5,63.21,2024-08-05,316.05,8,False
ORD-000110,CUST-0131,monitor,7,380.64,2025-04-10,2664.48,4,True
ORD-004604,CUST-0310,desk lamp,2,39.25,2025-05-31,78.5,5,False
ORD-004159,CUST-0377,mechanical keyboard,5,143.23,2024-05-05,716.15,5,True
ORD-003753,CUST-0135,laptop stand,8,73.14,2024-05-23,585.12,5,True
ORD-002027,CUST-0040,desk lamp,5,43.36,2024-06-13,216.8,6,False
ORD-003647,CUST-0336,notebook,3,7.61,2024-08-03,22.830000000000002,8,False
ORD-003701,CUST-0192,wireless mouse,3,31.34,2025-02-14,94.02,2,False
ORD-002644,CUST-0254,monitor,6,288.01,2024-09-10,1728.06,9,True
ORD-000311,CUST-0318,wireless mouse,5,30.1,2024-02-19,150.5,2,False
ORD-000503,CUST-0327,desk lamp,7,28.47,2025-09-17,199.29,9,False
ORD-000630,CUST-0049,usb-c hub,8,59.9,2025-04-05,479.2,4,True
ORD-001474,CUST-0192,laptop stand,8,62.87,2025-01-11,502.96,1,True
ORD-001940,CUST-0360,wireless mouse,8,44.64,2025-12-19,357.12,12,False
ORD-001208,CUST-0106,wireless mouse,7,16.75,2025-10-24,117.25,10,False
ORD-000106,CUST-0264,laptop stand,4,71.33,2024-06-22,285.32,6,False
ORD-001934,CUST-0395,monitor,5,143.95,2025-08-01,719.75,8,True
ORD-003862,CUST-0292,usb-c hub,7,81.84,2025-06-27,572.88,6,True
ORD-002588,CUST-0077,mechanical keyboard,5,89.47,2025-04-05,447.35,4,True
ORD-000196,CUST-0388,usb-c hub,6,53.44,2025-10-29,320.64,10,False
ORD-002681,CUST-0054,wireless mouse,7,17.62,2025-04-17,123.34,4,False
ORD-003345,CUST-0278,usb-c hub,2,56.35,2025-03-14,112.7,3,False
ORD-002531,CUST-0354,desk lamp,5,43.02,2025-01-09,215.10000000000002,1,False
ORD-004128,CUST-0044,monitor,2,372.48,2024-02-19,744.96,2,True
ORD-003343,CUST-0050,monitor,3,428.4,2024-07-09,1285.1999999999998,7,True
ORD-000674,CUST-0358,mechanical keyboard,6,66.87,2025-05-06,401.22,5,True
ORD-003639,CUST-0269,headset,4,32.77,2024-09-05,131.08,9,False
ORD-002608,CUST-0392,monitor,5,63.21,2024-10-19,316.05,10,False
ORD-001135,CUST-0228,laptop stand,1,35.01,2024-11-19,35.01,11,False
